RISM ID,LIBRARY INFO (852),PART OF (773),COMPOSER (100),TITLE (245),STANDARD TITLE (240),SCORING (240m),WORK CATALOG (690),SUBJECT HEADING (650),SOURCE TYPE (593a),SOURCE TYPE (593b),DATE TO (260),DATE FROM (260),MATERIAL (300),PLATE NR (028)
850716190,I-Vc Busta 44.11,850715999,Anonymus,N:¢ 3,Le Capune,,,Partsongs,Manuscript copy,Notated music,,,score and parts,
850714649,I-Vc Busta 42.1,,"Voss, Charles",Le Carnaval de Venise - Capriccio par | Charles Voss,Le Carnaval de Venise,,,Capriccios (inst.),Manuscript copy,Notated music,1860,1841,,
850808164,I-Gl DONO GIANNUZZI 240,,"Saint-Saëns, Camille",Le Cigne | Melodie pour Violoncello et Piano | G. [!] Saint-Saens | [transcription pour] violon ou flute,Le Carneval des animaux,"vl, pf",,Suites;Instrumental pieces,Manuscript copy,Notated music,1910,1890,score,
850627115,I-Bsf M.Martini IV-3@222,850627496,"Martini, Giovanni Battista",Canone à 3,Le corna o il divorzio,,,Canons (voc.),Manuscript copy,Notated music,,,score,
850727989,I-Vc Busta 123.2,850728556,"Martini, Giovanni Battista",N:  23. | Canone   3. all'Uniss:,Le corna o il divorzio,,,Canons (voc.),Manuscript copy,Notated music,,,,
850809960,I-Gl M.(1) 1M,,"Monsigny, Pierre-Alexandre",Je ne deserterais jamais | Aria in francese,Le Déserteur,,,Operas;Arias (voc.),Manuscript copy,Notated music,1790,1770,score,
850712393,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro: 1 | Le Cuisinier,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712394,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro: 2. | Lucile,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712023,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro: 8 | La marquise,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712198,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:10 | Le Marquis,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712199,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:11 | Lucile,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712395,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:3 |  Le Savetier,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712396,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:4 | Marton,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712397,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:5 | La marquise,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712398,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:6 | Margot,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712399,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:7 | Le Savetier,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712024,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Air | Nro:9 | Margot,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712200,I-Vc Busta 8.15,850712392,"Gluck, Christoph Willibald",Contredanse,Le Diable à quatre,,,Operas;Arias (voc.),Manuscript copy,Notated music,,,score,
850712392,I-Vc Busta 8.15,,"Gluck, Christoph Willibald",Airs | Nouveaux | du | Diable a quatre | Opera Commique | compose | par | Mrsile Chevalier de | Gluck,Le Diable à quatre,,,Operas;Vocal pieces,Manuscript copy,Notated music,1760,1741,score,
850799468,I-Bl [no indication],,"Portugal, Marcos António","[Mi pizzica, mi stimola]",Le donne cambiate,,,Farse;Arias (voc.),Manuscript copy,Notated music,1809,1800,,
850799434,I-Bl [no indication],,"Portugal, Marcos António",Cavatina del sig. Pietro Portogallo,Le donne cambiate,,,Farse;Cavatinas,Manuscript copy,Notated music,1809,1800,,
850814847,I-Gl SS. A. 2. 3E,,"Portugal, Marcos António",le Donne cambiate | o sia | Il ciabattino | Farsa in un atto solo | Musica | Del Signor Marco Portogallo | In Genova | Il Carnevale del 1801 | Sinfonia,Le donne cambiate,,,Farse;Overtures,Manuscript copy,Notated music,1801,1801,score,
850626117,I-Bsf M.C.VI-16,,"Cimarosa, Domenico",In Roma nel Teatro della Valle Terzetto Nelle Donne rivali Son qual Cervo già piagato del Sig.re Domenico Cimarosa,Le donne rivali,,,Intermezzos (stage);Terzets (voc.),Manuscript copy,Notated music,1710,1701,score,
850816334,I-Gl NN. 237,,"Guglielmi, Pietro Alessandro",Atto Secondo. Scena 3,Le due gemelle,"B, b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850815790,I-Gl [no indication],,"Guglielmi, Pietro Alessandro",Parte Cantante Cavatina Atto Secondo,Le due gemelle,"S, b",,Operas;Cavatinas,Manuscript copy,Notated music,1799,1790,[Particella],
850816343,I-Gl NN. 239,,"Guglielmi, Pietro Alessandro",Atto Secondo. Scena 7,Le due gemelle,"S, b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850817004,I-Gl NN. 238,,"Guglielmi, Pietro Alessandro",Atto Secondo. Scena 7,Le due gemelle,"S, b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850815894,I-Gl NN. 241,,"Guglielmi, Pietro Alessandro","Scena 11. | Polidoro, Corina, Giannicca, | e Don Procolo",Le due gemelle,"S, b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850815923,I-Gl NN. 240,,"Guglielmi, Pietro Alessandro","Scena 11. | Polidoro, Corina, Giannicca, e D. Procolo",Le due gemelle,"T, b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850813686,I-Gl NN. 112,,"Guglielmi, Pietro Alessandro",[Sono oppressa dal dolore],Le due gemelle,"V (5), b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850813696,I-Gl NN. 113,,"Guglielmi, Pietro Alessandro",Le due Gemelle,Le due gemelle,"V (5), b",,Operas;Scenes,Manuscript copy,Notated music,1799,1780,[Particella],
850812991,I-Gl NN. 95A,,"Guglielmi, Pietro Alessandro",Finale 2.do p. Procolo,Le due gemelle,"V (6), b",,Operas;Finales,Manuscript copy,Notated music,1791,1790,[Particella],
850813175,I-Gl NN. 95B,,"Guglielmi, Pietro Alessandro",Finale Secondo,Le due gemelle,"V (6), b",,Operas;Finales,Manuscript copy,Notated music,1791,1790,[Particella],
850812831,I-Gl NN. 95C,,"Guglielmi, Pietro Alessandro",L'inganno amoroso Finale Secondo,Le due gemelle,"V (6), b",,Operas;Finales,Manuscript copy,Notated music,1791,1790,[Particella],
850816822,I-Gl NN. 231A-B,,"Guglielmi, Pietro Alessandro",Per D. Procolo | Atto Primo,Le due gemelle,,,Operas;Recitatives,Manuscript copy,Notated music,1800,1790,score,
850815938,I-Gl [no indication],,"Guglielmi, Pietro Alessandro",Atto Primo Scena 1. | Giannicca,Le due gemelle,,,Operas;Scenes,Manuscript copy,Notated music,1799,1790,[Particella],
850815012,I-Gl NN. 179,,"Guglielmi, Pietro Alessandro",Atto Primo Scena 1. Procolo,Le due gemelle,,,Operas;Scenes,Manuscript copy,Notated music,1799,1790,[Particella],
850815510,I-Gl NN. 180,,"Guglielmi, Pietro Alessandro",Atto Secondo Scena 1. Nasturzo,Le due gemelle,,,Operas;Scenes,Manuscript copy,Notated music,1799,1790,[Particella],
850810057,I-Gl NN. 31,,"Guglielmi, Pietro Alessandro",Introduzione Allegro Giannicca,Le due gemelle,,,Operas;Scenes,Manuscript copy,Notated music,1800,1791,[Particella],
850713269,I-Vc Busta 2.14,,Anonymus,Terzetto | Le faccio un inchino | Parte cantante,Le faccio un inchino,,,Terzets (voc.),Manuscript copy,Notated music,1800,1791,score,
850813005,I-Gl NN. 90,850813563,"Traetta, Tommaso",Violoncello obligato,Le feste d'Imeneo,,,Serenatas;Arias (voc.),Manuscript copy,Notated music,1775,1760,part(s),
850633091,I-Bsf M.P.III.6,,"Piccinni, Niccolò",Le finte Gemelle | Intermezzi a quattro voci | Del Sig.r | Niccolò Piccinni | Parte Prima,Le finte gemelle,,,Intermezzos (stage),Manuscript copy,Notated music,1800,1701,score,
850728034,I-Vc Busta 129.39,,"Mayr, Johann Simon",Sinfonia | Del Sig: Gio Simon Mayer,Le finte rivali,,,Operas;Overtures,Manuscript copy,Notated music,,,score,
850715620,I-Vc Busta 44.20,,"Mayr, Johann Simon",Sinfonia per | Forte,Le finte rivali,,,Operas;Overtures,Manuscript copy,Notated music,1800,1791,,
850809957,I-Gl NN. 35,,"Sarti, Giuseppe",[Che vezzose contadine],Le gelosie villane,,,Operas;Arias (voc.),Manuscript copy,Notated music,1799,1780,score,
850813889,I-Gl NN. 127,,"Sarti, Giuseppe",[Se volessi far l'amore cento amanti],Le gelosie villane,,,Operas;Arias (voc.),Manuscript copy,Notated music,1800,1780,score,
850810010,I-Gl NN. 36,,"Sarti, Giuseppe",[Si te lo giuro o bella],Le gelosie villane,,,Operas;Arias (voc.),Manuscript copy,Notated music,1799,1780,score,
850718508,I-Vlevi C.62,,"Henrion, Paul",Le | Jardin d'hiver,Le Jardin d'hiver,,,Polkas,Manuscript copy,Notated music,,,score,
850798533,I-Bl [no indication],,"Generali, Pietro",Cavatina Finetta nelle Lagrime d’una vedova Serbo in petto un cor sincero,Le lagrime d'una vedova,,,Farse;Cavatinas,Manuscript copy,Notated music,1820,1816,,
850700379,I-Vire 310,,"Generali, Pietro",Nelle lacrime d'una vedova | Qual nube de' suoi sguardi | Del Sig.r Pietro Generali,Le lagrime d'una vedova,,,Farse;Cavatinas,Manuscript copy,Notated music,,,score,
850798527,I-Bl [no indication],,"Generali, Pietro",Nelle Lacrime d’una vedova Cavatina con parteghini Qual nube de’ suoi sguardi [1815],Le lagrime d'una vedova,,,Farse;Cavatinas,Manuscript copy,Notated music,1822,1815,,
850727678,I-Vc Busta 40.72,850727676,"Buzzolla, Antonio",Le Mediant d'Amour composé par Antoine Buzzolla,Le Mediant d'amour,"V, pf",,Chansons,Manuscript copy,Notated music,,,score,
850625069,I-Bsf FN.B.I-1,,"Ballabene, Gregorio","Cantata Del Santissimo Natale a Tre Voci,di Gregorio Ballabene 1737",Le mie pene i lamenti,,,Cantatas;Sacred songs,Manuscript copy,Notated music,1737,1737,score,
850727416,I-Vc Busta 119.16,850727413,Anonymus,Verba mea auribus percipe Dne,Le mie voci,,,Psalms,Manuscript copy,Notated music,,,,
850630803,I-Bsf M.V.XVII.9@3,850630800,"Jommelli, Niccolò",Del Sig. | Nicola | Jommelli,Le mie voci le dolci querele,,,Duets (voc.),Manuscript copy,Notated music,,,score,
850713447,I-Vc Busta 40.71,,"Buzzolla, Antonio",Le Moulin Buzzolla,Le Moulin,,,Arias (voc.),Manuscript copy,Notated music,1860,1841,score,
850629111,I-Bsf M.Martini IV-3@262,850627496,"Martini, Giovanni Battista",Canone à 3,Le navi affondono,,,Canons (voc.),Manuscript copy,Notated music,,,score,
850800946,I-Bl [no indication],,"Trento, Vittorio",Le nozze di Morlacchi Sinfonia del sig. Maes. Vittorio Trento,Le nozze dei Morlacchi,,,Operas;Overtures,Manuscript copy,Notated music,1819,1810,,
850809404,I-Gl M. (5) 36. 19,,"Mozart, Wolfgang Amadeus",Su l'aria che soave zeffiretto | Duettino | Del Sig.re Maestro Mozart | Nell'opera le Nozze di figaro | Ridotta | per Piano Forte,Le nozze di Figaro,"S (2), pf",KV 492,Operas;Duets (voc.),Manuscript copy,Notated music,1820,1800,vocal score,
850721335,I-Vire 361,,"Mozart, Wolfgang Amadeus",Duetto | Crudel perche` Finora | Del celebre Mozart,Le nozze di Figaro,,,Operas;Duets (voc.),Manuscript copy,Notated music,,,score,
850809393,I-Gl M. 5. 101F,850809569,"Mozart, Wolfgang Amadeus",Le nozze di figaro | Duetto | Del Signor Mozzart | Crudel per che finora,Le nozze di Figaro,,,Operas;Duets (voc.),Manuscript copy,Notated music,1810,1800,score,
850798524,I-Bl [no indication],,"Gnecco, Francesco",Cara fra un quarto d’ora. Duetto nelle Nozze di Lauretta 1815,Le nozze di Lauretta,,,Operas;Duets (voc.),Manuscript copy,Notated music,1815,1815,,
850815025,I-Gl [no indication],,"Valentini, Giovanni",Atto Primo | Aria Ricotta,Le nozze in contrasto,"B, b",,Operas;Arias (voc.),Manuscript copy,Notated music,1799,1780,[Particella],
850816039,I-Gl NN. 232,,"Valentini, Giovanni",Quartetto Atto Primo Rubinetta,Le nozze in contrasto,"V (4), b",,Operas;Quartets (voc.),Manuscript copy,Notated music,1790,1780,[Particella],
