RISM_ID,ID,240$m,500
850783479,IT\ICCU\NAP\0388592,"V (2), orch","S, T, vl1, vl2, vla, vlc, cb, fl1, fl2, fl3, ob1, ob2, cor, cl1, cl2, fag1, fag2, cor1, cor2, cor3, cor4, tr1, tr2, trb, tuba, timp, piatti"
850777289,IT\ICCU\MSM\0253697,"V (2), orch","S, T, vl1, vl2, vla1, vla2, b"
850635784,IT\ICCU\MSM\0038397,"V (2), orch","S/A, B, ob1, ob2, fag, cor1, cor2, org, archi"
850777611,IT\ICCU\MSM\0254317,"V (2), orch","S1, S2, cl1, cl2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850778594,IT\ICCU\MSM\0254545,"V (2), orch","S1, S2, fl, cl1, cl2, fag1, fag2, cor1, cor2, cor3, cor4, vl1, vl2, vla1, vla2, vlc, b"
850642449,IT\ICCU\MSM\0036948,"V (2), orch","S1, S2, fl, ob, cl, fag, cor1, cor2, archi"
850779393,IT\ICCU\MSM\0255372,"V (2), orch","S1, S2, fl, ob1, ob2, cl1, cl2, fag, cor1, cor2, vl1, vl2, vla, b"
850778392,IT\ICCU\MSM\0254460,"V (2), orch","S1, S2, fl1, fl2, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, vl1, vl2, vla, b"
850776833,IT\ICCU\MSM\0252728,"V (2), orch","S1, S2, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850778526,IT\ICCU\MSM\0254485,"V (2), orch","S1, S2, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850778597,IT\ICCU\MSM\0254316,"V (2), orch","S1, S2, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850778266,IT\ICCU\MSM\0255355,"V (2), orch","S1, S2, ob1, ob2, cor1, cor2, vl1, vl2, vla1, vla2, b"
850778391,IT\ICCU\MSM\0254425,"V (2), orch","S1, S2, vl1, vl2, vla, vlc, b"
850791675,IT\ICCU\LO1\1257369,"V (2), orch","S, S, orch?"
850778812,IT\ICCU\MSM\0258364,"V (2), orch","V, V, fl1, fl2, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, vl1, vl2, vla1, vla2, timp, b"
850778706,IT\ICCU\MSM\0258326,"V (2), orch","V, V, fl1, fl2, ob1, ob2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850778719,IT\ICCU\MSM\0258329,"V (2), orch","V, V, fl1, fl2, ob1, ob2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850778756,IT\ICCU\MSM\0258340,"V (2), orch","V, V, fl1, fl2, ob1, ob2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850778811,IT\ICCU\MSM\0258363,"V (2), orch","V, V, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, vl1, vl2, vla1, vla2, b"
850780263,IT\ICCU\MSM\0258196,"V (2), orch","T, B, fl, ob, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, vl1, vl2, vla, b"
850787220,IT\ICCU\LO1\1199197,"V (2), orch","T, B, fl, ob1, ob2, cl1, cl2, fag, cor1, cor2, archi"
850777591,IT\ICCU\MSM\0254486,"V (2), orch","T, B, fl, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, vl1, vl2, vla, vlc, b"
850778774,IT\ICCU\MSM\0258172,"V (2), orch","T, B, fl, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, vl1, vl2, vla1, vla2, b"
850777307,IT\ICCU\MSM\0252726,"V (2), orch","T, B, fl, ob1, ob2, fag, cor, tr, vl1, vl2, vla, b"
850777793,IT\ICCU\MSM\0252327,"V (2), orch","T, B, fl, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, b"
850642631,IT\ICCU\MSM\0037141,"V (2), orch","T, B, fl1, fl2, cor1, cor2, trb, org, b"
850776424,IT\ICCU\LO1\1066828,"V (2), orch","T, B, fl1, fl2, ob, cl1, cl2, fag, cor1, cor2, tr1, tr2, trb, vl1, vl2, vla, vlc, b"
850779397,IT\ICCU\MSM\0257496,"V (2), orch","T, B, fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, vl1, vl2, vla, b"
850779439,IT\ICCU\MSM\0255888,"V (2), orch","T, B, ob, cl1, cl2, fag, cor1, cor2, vl1, vl2, vla, cb"
850779157,IT\ICCU\MSM\0255925,"V (2), orch","T, B, ob1, ob2, cl1, cl2, cor1, cor2, vl1, vl2, vla, b"
850779158,IT\ICCU\MSM\0255926,"V (2), orch","T, B, ob1, ob2, cl1, cl2, fag, cor1, cor2, vl1, vl2, vla, b"
850779945,IT\ICCU\MSM\0257472,"V (2), orch","T, B, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, vl1, vl2, vla, timp, b"
850788662,IT\ICCU\LO1\1203993,"V (2), orch","T, B, ob1, ob2, fag, cor1, cor2, archi"
850779152,IT\ICCU\MSM\0255923,"V (2), orch","T, B, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, b"
850779156,IT\ICCU\MSM\0255924,"V (2), orch","T, B, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, b"
850802544,IT\ICCU\LIG\0165429,"V (2), orch","T, B, vl1, vl2, ob1, ob2, cor1, cor2, vla, b"
850800976,IT\ICCU\LO1\1431535,"V (2), orch","T, Br, fl, ob, 2cl, fag, 2cor, org, 2vl, vla, vlc, cb"
850638853,IT\ICCU\MSM\0044037,"V (2), orch","T1, T2, cl1, cl2, cor1, cor2, tr1, tr2, trb, timp, vl-princ, vl1, vl2, vla1, vla2, vlc1, vlc2, b, cb"
850779535,IT\ICCU\MSM\0255527,"V (2), orch","Mzs, B, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850803688,IT\ICCU\TO0\1897883,"V (2), orch","Mzs, Br, fl, cl, vl, vlc, perc"
850783455,IT\ICCU\URB\0641107,"V (2), orch","vl, vla, fl, ob, cor, fag, S, A, bc"
850795066,IT\ICCU\VEA\1039249,"V (2), orch","fl-picc, fl, 2cl, fag, cor, tr, pf, arp, perc, vl, vla, vlc, cb, S, A"
850752508,IT\ICCU\MSM\0147118,"V (2), orch","S, A, fl1, fl2, ob, cl1, cl2, fag, cor1, cor2, tr1, tr2, harm, arp, vl1, vl2, vla, vlc, cb, timp, ta"
850767872,IT\ICCU\MSM\0171499,"V (2), orch","S, S, fl, ob1/cl1, ob2/cl2, fag, cor1, cor2, vl1, vl2, vla, cb"
850606349,IT\ICCU\MSM\0009015,"V (2), orch","S, T, ob1, ob2, cor1, cor2, vl1, vl2, vla, b"
850738581,IT\ICCU\MSM\0142561,"V (2), orch","S1, S2, cl1, cl2, fag1, fag2, cor1, cor2, vl1, vl2, vla, b"
850609667,IT\ICCU\MSM\0006115,"V (2), orch","T, B, fl1, fl2, ob1, ob2, cor1, cor2, vl1, vl2, b"
850774700,IT\ICCU\MSM\0178122,"V (2), orch","T, B, fl, cl, vl1, vl2, vla, vlc, cb"
850752498,IT\ICCU\MSM\0147108,"V (2), orch","V1, V2, fl1, fl2, ob, cl1, cl2, fag, cor1, cor2, tr1, tr2, trb1, trb2, harm, arp, vl1, vl2, vla, vl"
850779665,IT\ICCU\MSM\0257261,"V (2), orch","2S, fl, ob, cl1, cl2, cl3, fag1, fag2, cor1, cor2, vl1, vl2, vla1, vla2, b"
850601991,IT\ICCU\MSM\0001980,"V (2), orch","2S, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla1, vla2, b"
850749564,IT\ICCU\MSM\0152167,"V (2), orch","2T, ott, fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, trb1, trb2, trb3, of, tim"
850775750,IT\ICCU\LO1\0998307,"V (2), orch","2V, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850775753,IT\ICCU\LO1\0998915,"V (2), orch","2V(A, B), ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850775765,IT\ICCU\LO1\0998929,"V (2), orch","2V(A, B), ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850776337,IT\ICCU\LO1\1058760,"V (2), orch","2V(Br, B), ott, fl, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, trb1, trb2, timp, vl1, vl2, vla, vlc, b"
850775839,IT\ICCU\LO1\1000561,"V (2), orch","2V(S, A), ob1, ob2, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850776338,IT\ICCU\LO1\1058649,"V (2), orch","2V(S, B), fl1, fl2, ob1, ob2, cl1, cl2, fag1, fag2, cor1, cor2, tr1, tr2, trb1, trb2, trb3vl1, vl2, vla, vlc, b"
850775787,IT\ICCU\LO1\1001424,"V (2), orch","2V(S, S), fl, ob, cl, cor1, cor2, org, archi"
850775982,IT\ICCU\LO1\1002503,"V (2), orch","2V(S, S), fl, ob, cl, fag, cor1, cor2, tr1, tr2, trb, org, archi"
850626225,IT\ICCU\MSM\0029087,"V (2), orch","2V(S, S), fl, ob1, ob2, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850775849,IT\ICCU\LO1\0999148,"V (2), orch","2V(S, S/B), fl, ob, cl, cor1, cor2, trb, vl1, vl2, vla, vlc, vlne, org"
850776646,IT\ICCU\LO1\1097562,"V (2), orch","2V(S, T), cl1, cl2, fag, cor1, cor2, vl1, vl2, vla, vlc, b, timp"
850775773,IT\ICCU\LO1\1001421,"V (2), orch","2V(S1, S2), fl, ob, cl, cor1, cor2, org, archi"
850634421,IT\ICCU\MSM\0035191,"V (2), orch","2V(T, B), fl, ob, cl, fag, cor1, cor2, trb, vl1, vl2, vla, vlc, cb"
850626220,IT\ICCU\MSM\0029082,"V (2), orch","2V(T, B), ob1, ob2, cl1, cl2, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850776548,IT\ICCU\LO1\1088250,"V (2), orch","2V(T, B), ott, fl1, fl2, cl, fag, cor1, cor2, vl1, vl2, vla, vlc, vlne, org"
850775916,IT\ICCU\LO1\1000746,"V (2), orch","2V(T, T), ob, cl, cor1, cor2, trb, vl1, vl2, vla, vlc, vlne, org"
850775772,IT\ICCU\LO1\1001077,"V (2), orch","2V(T, B), fl, ob, cl, fag, cor1, cor2, trb, vl1, vl2, vla1, vla2, vlc, vlne, org"
850775946,IT\ICCU\LO1\1002644,"V (2), orch","2V(S1/S2, T1/T2), ob1obbl/cl1obbl, ob2obbl/cl2 obbl, fag, cor1, cor2, org, archi"
850775948,IT\ICCU\LO1\1002525,"V (2), orch","2V(T, T), cl obbl, ob obbl, vl1, vl2, vlc, org"
850775805,IT\ICCU\LO1\1001045,"V (2), orch","2V(S1, S2/T1, T2), cl-obbl1/vlc-obbl1, cl-obbl2/vlc-obbl2, fl-obbl, vl1, vl2, vla, vlc, vlne, fl1, fl2, cor1, cor2, org"
850782464,IT\ICCU\MSM\0258206,"V (2), orch, banda","S, S, ob1, ob2, cl1, cl2, fag, cor1, cor2, tr1, tr2, vl1, vl2, vla, banda, b"
850774810,IT\ICCU\MSM\0178263,"V (2), orch, harmonium","S1, S2, harm, orch"
850725593,IT\ICCU\MSM\0128895,"V (2), orch, org","T1, B1, ob1, ob2, cor1, cor2, vl1, vl2, vla1, vlc, cb, org"
850622032,IT\ICCU\MSM\0015426,"V (2), orch, pf","S, B, vl1, vl2, vla, vlc, b, fl1, fl2, ob, cl, fag, pf"
850622033,IT\ICCU\MSM\0015427,"V (2), orch, pf, org","S, T, vl1, vl2, vla, vlc, b, fl1, fl2, ob, cl, fag, pf, org"
850777387,IT\ICCU\MSM\0252415,"V (2), orch;V (2), i",
850638951,IT\ICCU\MSM\0044421,"V (2), org","T, B, org"
850639194,IT\ICCU\MSM\0044337,"V (2), org","T, B, org"
850640442,IT\ICCU\MSM\0042119,"V (2), org","T, B, org"
850640445,IT\ICCU\MSM\0042122,"V (2), org","T, B, org"
850640764,IT\ICCU\MSM\0042115,"V (2), org","T, B, org"
850643321,IT\ICCU\MSM\0042436,"V (2), org","T, B, org"
850643322,IT\ICCU\MSM\0042437,"V (2), org","T, B, org"
850645247,IT\ICCU\MSM\0044267,"V (2), org","T, B, org"
850651305,IT\ICCU\MSM\0048771,"V (2), org","T, B, org"
850651505,IT\ICCU\MSM\0045620,"V (2), org","T, B, org"
850660386,IT\ICCU\MSM\0064644,"V (2), org","T, B, org"
850660557,IT\ICCU\MSM\0064652,"V (2), org","T, B, org"
850661017,IT\ICCU\MSM\0064629,"V (2), org","T, B, org"
850669638,IT\ICCU\MSM\0075595,"V (2), org","T, B, org"
850686274,IT\ICCU\MSM\0087541,"V (2), org","T, B, org"
850687869,IT\ICCU\MSM\0093116,"V (2), org","T, B, org"
850692976,IT\ICCU\MSM\0090610,"V (2), org","T, B, org"
850777644,IT\ICCU\MSM\0254181,"V (2), org","T, B, org"
850778542,IT\ICCU\MSM\0257668,"V (2), org","T, B, org"
850810801,IT\ICCU\LO1\1654914,"V (2), org","T, B, org"
850639294,IT\ICCU\MSM\0042754,"V (2), org","T, B, org"
850640597,IT\ICCU\MSM\0044241,"V (2), org","T, B, org/$S, A, org"
850639280,IT\ICCU\MSM\0042441,"V (2), org","S, A, org"
850640267,IT\ICCU\MSM\0044392,"V (2), org","S, A, org"
850640428,IT\ICCU\MSM\0044255,"V (2), org","S, A, org"
850640429,IT\ICCU\MSM\0044256,"V (2), org","S, A, org"
850643309,IT\ICCU\MSM\0044859,"V (2), org","S, A, org"
850643906,IT\ICCU\MSM\0044842,"V (2), org","S, A, org"
850645176,IT\ICCU\MSM\0045719,"V (2), org","S, A, org"
850645252,IT\ICCU\MSM\0044272,"V (2), org","S, A, org"
850645717,IT\ICCU\MSM\0044852,"V (2), org","S, A, org"
850671610,IT\ICCU\MSM\0075329,"V (2), org",
850693086,IT\ICCU\MSM\0087545,"V (2), org",
850783499,IT\ICCU\LO1\1158547,"V (2), org","Mzs, Br, org"
850810584,IT\ICCU\NAP\0757781,"V (2), org, harmonium","Br, A, org, harm"
850745494,IT\ICCU\MSM\0150792,"V (2), org, pf","S, A, org, pf"
850728107,IT\ICCU\MSM\0134975,"V (2), pf","S, Br, pf"
850603714,IT\ICCU\MSM\0004160,"V (2), pf","S, B, pf"
850601836,IT\ICCU\MSM\0002136,"V (2), pf","S, B, pf"
850603357,IT\ICCU\MSM\0002376,"V (2), pf","S, B, pf"
850603458,IT\ICCU\MSM\0004024,"V (2), pf","S, B, pf"
850603774,IT\ICCU\MSM\0003183,"V (2), pf","S, B, pf"
850604787,IT\ICCU\MSM\0006789,"V (2), pf","S, B, pf"
850604811,IT\ICCU\MSM\0007441,"V (2), pf","S, B, pf"
850604884,IT\ICCU\MSM\0008454,"V (2), pf","S, B, pf"
850605224,IT\ICCU\MSM\0008619,"V (2), pf","S, B, pf"
850605611,IT\ICCU\MSM\0007250,"V (2), pf","S, B, pf"
850605613,IT\ICCU\MSM\0007252,"V (2), pf","S, B, pf"
850605701,IT\ICCU\MSM\0008599,"V (2), pf","S, B, pf"
850605762,IT\ICCU\MSM\0007060,"V (2), pf","S, B, pf"
850605818,IT\ICCU\MSM\0007914,"V (2), pf","S, B, pf"
850606000,IT\ICCU\MSM\0008388,"V (2), pf","S, B, pf"
850607071,IT\ICCU\MSM\0010474,"V (2), pf","S, B, pf"
850607701,IT\ICCU\MSM\0010083,"V (2), pf","S, B, pf"
850607777,IT\ICCU\MSM\0008627,"V (2), pf","S, B, pf"
850608022,IT\ICCU\MSM\0010082,"V (2), pf","S, B, pf"
850608511,IT\ICCU\MSM\0010048,"V (2), pf","S, B, pf"
850608817,IT\ICCU\MSM\0010025,"V (2), pf","S, B, pf"
850610497,IT\ICCU\MSM\0005137,"V (2), pf","S, B, pf"
850610635,IT\ICCU\MSM\0005116,"V (2), pf","S, B, pf"
850611352,IT\ICCU\MSM\0004385,"V (2), pf","S, B, pf"
850611566,IT\ICCU\MSM\0005211,"V (2), pf","S, B, pf"
850611650,IT\ICCU\MSM\0006482,"V (2), pf","S, B, pf"
850611994,IT\ICCU\MSM\0006480,"V (2), pf","S, B, pf"
850615328,IT\ICCU\MSM\0018262,"V (2), pf","S, B, pf"
850695254,IT\ICCU\MSM\0097195,"V (2), pf","S, B, pf"
850736973,IT\ICCU\MSM\0142497,"V (2), pf","S, B, pf"
850737125,IT\ICCU\MSM\0142644,"V (2), pf","S, B, pf"
850737247,IT\ICCU\MSM\0142618,"V (2), pf","S, B, pf"
850737257,IT\ICCU\MSM\0142634,"V (2), pf","S, B, pf"
850738228,IT\ICCU\MSM\0143649,"V (2), pf","S, B, pf"
850738501,IT\ICCU\MSM\0143639,"V (2), pf","S, B, pf"
850739945,IT\ICCU\MSM\0143677,"V (2), pf","S, B, pf"
850740553,IT\ICCU\MSM\0143650,"V (2), pf","S, B, pf"
850743463,IT\ICCU\MSM\0144916,"V (2), pf","S, B, pf"
850743531,IT\ICCU\MSM\0143615,"V (2), pf","S, B, pf"
850743533,IT\ICCU\MSM\0143617,"V (2), pf","S, B, pf"
850743534,IT\ICCU\MSM\0143618,"V (2), pf","S, B, pf"
850746494,IT\ICCU\MSM\0151626,"V (2), pf","S, B, pf"
850746764,IT\ICCU\MSM\0151705,"V (2), pf","S, B, pf"
850746765,IT\ICCU\MSM\0151706,"V (2), pf","S, B, pf"
850746767,IT\ICCU\MSM\0151708,"V (2), pf","S, B, pf"
850746768,IT\ICCU\MSM\0151709,"V (2), pf","S, B, pf"
850746771,IT\ICCU\MSM\0151712,"V (2), pf","S, B, pf"
850748122,IT\ICCU\MSM\0153898,"V (2), pf","S, B, pf"
850748956,IT\ICCU\MSM\0151704,"V (2), pf","S, B, pf"
850751116,IT\ICCU\MSM\0145939,"V (2), pf","S, B, pf"
850751437,IT\ICCU\MSM\0150586,"V (2), pf","S, B, pf"
850751602,IT\ICCU\MSM\0150588,"V (2), pf","S, B, pf"
850751604,IT\ICCU\MSM\0150590,"V (2), pf","S, B, pf"
850762710,IT\ICCU\MSM\0159492,"V (2), pf","S, B, pf"
850762712,IT\ICCU\MSM\0159494,"V (2), pf","S, B, pf"
850765966,IT\ICCU\MSM\0169601,"V (2), pf","S, B, pf"
850765967,IT\ICCU\MSM\0169602,"V (2), pf","S, B, pf"
850767635,IT\ICCU\MSM\0172824,"V (2), pf","S, B, pf"
850767638,IT\ICCU\MSM\0172826,"V (2), pf","S, B, pf"
850767641,IT\ICCU\MSM\0172829,"V (2), pf","S, B, pf"
850767788,IT\ICCU\MSM\0172813,"V (2), pf","S, B, pf"
850767883,IT\ICCU\MSM\0171660,"V (2), pf","S, B, pf"
850768729,IT\ICCU\MSM\0172906,"V (2), pf","S, B, pf"
850768824,IT\ICCU\MSM\0174030,"V (2), pf","S, B, pf"
850768869,IT\ICCU\MSM\0172901,"V (2), pf","S, B, pf"
850772400,IT\ICCU\MSM\0169848,"V (2), pf","S, B, pf"
850773250,IT\ICCU\MSM\0169606,"V (2), pf","S, B, pf"
850773796,IT\ICCU\MSM\0171111,"V (2), pf","S, B, pf"
850605999,IT\ICCU\MSM\0008387,"V (2), pf","2V, 1str"
850605296,IT\ICCU\MSM\0007097,"V (2), pf","2V, 1str"
850750699,IT\ICCU\MSM\0149763,"V (2), pf","C, T, fp"
850735233,IT\ICCU\MSM\0137804,"V (2), pf","Mzs, B, pf"
850772587,IT\ICCU\MSM\0170590,"V (2), pf","Mzs, B, pf"
850751914,IT\ICCU\MSM\0150570,"V (2), pf","Mzs1, Mzs2, pf"
850751915,IT\ICCU\MSM\0150571,"V (2), pf","Mzs1, Mzs2, pf"
850604283,IT\ICCU\MSM\0008842,"V (2), pf","S, A, pf"
850605199,IT\ICCU\MSM\0008273,"V (2), pf","S, T, fp"
850740513,IT\ICCU\MSM\0142582,"V (2), pf","S, T, fp/pf"
850601815,IT\ICCU\MSM\0004135,"V (2), pf","S, T, pf"
850603360,IT\ICCU\MSM\0002549,"V (2), pf","S, T, pf"
850603836,IT\ICCU\MSM\0004149,"V (2), pf","S, T, pf"
850603868,IT\ICCU\MSM\0002181,"V (2), pf","S, T, pf"
850603975,IT\ICCU\MSM\0003985,"V (2), pf","S, T, pf"
850604016,IT\ICCU\MSM\0002168,"V (2), pf","S, T, pf"
850604141,IT\ICCU\MSM\0004146,"V (2), pf","S, T, pf"
850604176,IT\ICCU\MSM\0002329,"V (2), pf","S, T, pf"
850604180,IT\ICCU\MSM\0002333,"V (2), pf","S, T, pf"
850604184,IT\ICCU\MSM\0007342,"V (2), pf","S, T, pf"
850604188,IT\ICCU\MSM\0007346,"V (2), pf","S, T, pf"
850604269,IT\ICCU\MSM\0008676,"V (2), pf","S, T, pf"
850604373,IT\ICCU\MSM\0005491,"V (2), pf","S, T, pf"
850604483,IT\ICCU\MSM\0007462,"V (2), pf","S, T, pf"
850604784,IT\ICCU\MSM\0006786,"V (2), pf","S, T, pf"
850604946,IT\ICCU\MSM\0006765,"V (2), pf","S, T, pf"
850605382,IT\ICCU\MSM\0008604,"V (2), pf","S, T, pf"
850605384,IT\ICCU\MSM\0008606,"V (2), pf","S, T, pf"
850605387,IT\ICCU\MSM\0008609,"V (2), pf","S, T, pf"
850605577,IT\ICCU\MSM\0006717,"V (2), pf","S, T, pf"
850605977,IT\ICCU\MSM\0007905,"V (2), pf","S, T, pf"
850606416,IT\ICCU\MSM\0005043,"V (2), pf","S, T, pf"
850606767,IT\ICCU\MSM\0005495,"V (2), pf","S, T, pf"
850607712,IT\ICCU\MSM\0010251,"V (2), pf","S, T, pf"
850608315,IT\ICCU\MSM\0009588,"V (2), pf","S, T, pf"
850610551,IT\ICCU\MSM\0003892,"V (2), pf","S, T, pf"
850610560,IT\ICCU\MSM\0004064,"V (2), pf","S, T, pf"
850610561,IT\ICCU\MSM\0004065,"V (2), pf","S, T, pf"
850610610,IT\ICCU\MSM\0004613,"V (2), pf","S, T, pf"
850610646,IT\ICCU\MSM\0005139,"V (2), pf","S, T, pf"
850611649,IT\ICCU\MSM\0006481,"V (2), pf","S, T, pf"
850612158,IT\ICCU\MSM\0004324,"V (2), pf","S, T, pf"
850691862,IT\ICCU\MSM\0095625,"V (2), pf","S, T, pf"
850737105,IT\ICCU\MSM\0142494,"V (2), pf","S, T, pf"
850739512,IT\ICCU\MSM\0143696,"V (2), pf","S, T, pf"
850739513,IT\ICCU\MSM\0143697,"V (2), pf","S, T, pf"
850739659,IT\ICCU\MSM\0143687,"V (2), pf","S, T, pf"
850739660,IT\ICCU\MSM\0143688,"V (2), pf","S, T, pf"
850739661,IT\ICCU\MSM\0143689,"V (2), pf","S, T, pf"
850739662,IT\ICCU\MSM\0143690,"V (2), pf","S, T, pf"
850739663,IT\ICCU\MSM\0143691,"V (2), pf","S, T, pf"
850739946,IT\ICCU\MSM\0143678,"V (2), pf","S, T, pf"
850740099,IT\ICCU\MSM\0143671,"V (2), pf","S, T, pf"
850740207,IT\ICCU\MSM\0142617,"V (2), pf","S, T, pf"
850744715,IT\ICCU\MSM\0143705,"V (2), pf","S, T, pf"
850751432,IT\ICCU\MSM\0150581,"V (2), pf","S, T, pf"
850752191,IT\ICCU\MSM\0147469,"V (2), pf","S, T, pf"
850752192,IT\ICCU\MSM\0147470,"V (2), pf","S, T, pf"
850752569,IT\ICCU\MSM\0150682,"V (2), pf","S, T, pf"
850765828,IT\ICCU\MSM\0169594,"V (2), pf","S, T, pf"
850765961,IT\ICCU\MSM\0169596,"V (2), pf","S, T, pf"
850765964,IT\ICCU\MSM\0169599,"V (2), pf","S, T, pf"
850766460,IT\ICCU\MSM\0172902,"V (2), pf","S, T, pf"
850767946,IT\ICCU\MSM\0172808,"V (2), pf","S, T, pf"
850768399,IT\ICCU\MSM\0172093,"V (2), pf","S, T, pf"
850771477,IT\ICCU\MSM\0170342,"V (2), pf","S, T, pf"
850773240,IT\ICCU\MSM\0171345,"V (2), pf","S, T, pf"
850773318,IT\ICCU\MSM\0170546,"V (2), pf","S, T, pf"
850773894,IT\ICCU\MSM\0172062,"V (2), pf","S, T, pf"
850617436,IT\ICCU\MSM\0018177,"V (2), pf","B, S, pf"
850803205,IT\ICCU\LUA\0516858,"V (2), pf",
850750013,IT\ICCU\MSM\0153928,"V (2), pf",
850750165,IT\ICCU\MSM\0153929,"V (2), pf",
850750168,IT\ICCU\MSM\0153932,"V (2), pf",
850750206,IT\ICCU\MSM\0154651,"V (2), pf",
850750662,IT\ICCU\MSM\0154624,"V (2), pf",
850759272,IT\ICCU\MSM\0166007,"V (2), pf",
850733639,IT\ICCU\MSM\0135100,"V (2), pf","S, T, pf"
850733781,IT\ICCU\MSM\0135105,"V (2), pf","S, T, pf"
850733784,IT\ICCU\MSM\0135108,"V (2), pf","S, T, pf"
850733922,IT\ICCU\MSM\0135096,"V (2), pf","S, T, pf"
850733925,IT\ICCU\MSM\0135099,"V (2), pf","S, T, pf"
850744773,IT\ICCU\MSM\0144833,"V (2), pf","S, T, pf"
850745192,IT\ICCU\MSM\0144831,"V (2), pf","S, T, pf"
850745193,IT\ICCU\MSM\0144832,"V (2), pf","S, T, pf"
850749296,IT\ICCU\MSM\0154846,"V (2), pf","S, T, pf"
850750203,IT\ICCU\MSM\0154648,"V (2), pf","S, T, pf"
850750209,IT\ICCU\MSM\0154791,"V (2), pf","S, T, pf"
850750328,IT\ICCU\MSM\0153909,"V (2), pf","S, T, pf"
850750378,IT\ICCU\MSM\0154793,"V (2), pf","S, T, pf"
850750382,IT\ICCU\MSM\0154797,"V (2), pf","S, T, pf"
850750522,IT\ICCU\MSM\0154629,"V (2), pf","S, T, pf"
850750526,IT\ICCU\MSM\0154640,"V (2), pf","S, T, pf"
850750528,IT\ICCU\MSM\0154642,"V (2), pf","S, T, pf"
850750531,IT\ICCU\MSM\0154645,"V (2), pf","S, T, pf"
850750627,IT\ICCU\MSM\0153906,"V (2), pf","S, T, pf"
850750628,IT\ICCU\MSM\0153907,"V (2), pf","S, T, pf"
850750629,IT\ICCU\MSM\0153908,"V (2), pf","S, T, pf"
850750661,IT\ICCU\MSM\0154623,"V (2), pf","S, T, pf"
850750664,IT\ICCU\MSM\0154626,"V (2), pf","S, T, pf"
850750676,IT\ICCU\MSM\0154784,"V (2), pf","S, T, pf"
850750677,IT\ICCU\MSM\0154785,"V (2), pf","S, T, pf"
850750678,IT\ICCU\MSM\0154786,"V (2), pf","S, T, pf"
850750679,IT\ICCU\MSM\0154787,"V (2), pf","S, T, pf"
850750680,IT\ICCU\MSM\0154788,"V (2), pf","S, T, pf"
850755263,IT\ICCU\MSM\0157844,"V (2), pf","S, T, pf"
850761520,IT\ICCU\MSM\0162694,"V (2), pf","S, T, pf"
850697817,IT\ICCU\MSM\0105407,"V (2), pf","S1, B1, fp"
850713028,IT\ICCU\MSM\0113488,"V (2), pf","S1, T1, fp"
850728881,IT\ICCU\MSM\0135112,"V (2), pf","T, B, pf"
850733775,IT\ICCU\MSM\0135092,"V (2), pf","T, B, pf"
850755264,IT\ICCU\MSM\0157845,"V (2), pf","T, B, pf"
850760542,IT\ICCU\MSM\0165726,"V (2), pf","T, B, pf"
850733917,IT\ICCU\MSM\0135084,"V (2), pf","T, S, pf"
850740718,IT\ICCU\MSM\0139057,"V (2), pf","A, B, pf"
850734325,IT\ICCU\MSM\0135363,"V (2), pf","S, B, pf"
850615322,IT\ICCU\MSM\0018248,"V (2), pf","S, B, pf"
850617223,IT\ICCU\MSM\0017697,"V (2), pf","S, B, pf"
850617362,IT\ICCU\MSM\0017683,"V (2), pf","S, B, pf"
850617373,IT\ICCU\MSM\0017833,"V (2), pf","S, B, pf"
850617524,IT\ICCU\MSM\0017828,"V (2), pf","S, B, pf"
850617586,IT\ICCU\MSM\0018183,"V (2), pf","S, B, pf"
850617595,IT\ICCU\MSM\0018187,"V (2), pf","S, B, pf"
